3,Operating,3000 - Contracted Serv-Prof/Tech,328723,536781,423541,411941,-11600
3,Operating,4000 - Contracted Servs - Property,605,0,60000,60000,0
3,Operating,5000 - Contr Serv-Trans/Comm/Other,59308,57739,88151,88151,0
3,Operating,6000 - Materials & Supplies,52214,53513,85201,68675,-16526
3,Operating,6400 - Books/Instructional Aids,133175,0,0,0,0
3,Operating,7000 - Equipment,148002,282467,152040,152040,0
3,Operating,9000 - Other Uses Of Funds,0,12279,0,-12279,-12279
3,Categorical,1000 - Cost Of Fulltime Positions,1326704,1337309,1238058,1197983,-40075
3,Categorical,1211 - Per Diem Substitute Service,0,0,0,0,0
3,Categorical,1311 - Overtime,8244,0,0,0,0
3,Categorical,1511 - Extra Curricular,72869,57412,57412,57412,0
3,Categorical,1611 - Professional Development,14412,95327,95327,95327,0
3,Categorical,1711 - Summer Programs,28228,0,0,0,0
3,Categorical,1861 - Employee Insurance Opt-Out,7318,0,0,0,0
3,Categorical,1899 - Bonus,2706,0,0,0,0
3,Categorical,2000 - Employee Benefits,690357,866707,715650,755953,40302
3,Categorical,3000 - Contracted Serv-Prof/Tech,1218176,1262469,1348635,1260885,-87750
3,Categorical,4000 - Contracted Servs - Property,5271,0,78301,101773,23472
3,Categorical,5000 - Contr Serv-Trans/Comm/Other,331606,317147,556810,647942,91132
3,Categorical,6000 - Materials & Supplies,169144,220000,186006,275583,89577
3,Categorical,6400 - Books/Instructional Aids,71628,0,261167,121825,-139342
3,Categorical,7000 - Equipment,717731,0,1287166,487300,-799866
4,Operating,1000 - Cost Of Fulltime Positions,1094962,984775,946505,947198,693
4,Operating,1198 - Insurance Recoveries,0,-985,-947,-947,-1
4,Operating,1199 - Turnover & Delayed Hiring,0,-17900,0,0,0
4,Operating,1211 - Per Diem Substitute Service,0,0,0,0,0
4,Operating,1311 - Overtime,0,0,0,0,0
4,Operating,1511 - Extra Curricular,68197,0,38112,38112,0
4,Operating,1611 - Professional Development,52310,0,0,0,0
4,Operating,2000 - Employee Benefits,542026,462690,435880,481436,45556
4,Operating,3000 - Contracted Serv-Prof/Tech,339,0,0,0,0
4,Operating,4000 - Contracted Servs - Property,1930,0,0,0,0
4,Operating,5000 - Contr Serv-Trans/Comm/Other,172645,18250,103950,16450,-87500
4,Operating,6000 - Materials & Supplies,4140,220930,220930,220930,0
4,Operating,6400 - Books/Instructional Aids,0,0,0,0,0
4,Operating,7000 - Equipment,203,0,0,0,0
4,Operating,8000 - Scholarships & Stipends,0,21688,21688,21688,0
4,Operating,9000 - Other Uses Of Funds,0,0,0,0,0
4,Categorical,1000 - Cost Of Fulltime Positions,258384,214659,407704,407704,0
4,Categorical,1211 - Per Diem Substitute Service,4421,1894,1894,1894,0
4,Categorical,1311 - Overtime,115,0,0,0,0
4,Categorical,1511 - Extra Curricular,89444,12585,0,12967,12967
4,Categorical,1611 - Professional Development,22183,73355,27837,43223,15386
4,Categorical,2000 - Employee Benefits,143547,137510,216795,246275,29481
4,Categorical,3000 - Contracted Serv-Prof/Tech,167654,148951,1503322,446085,-1057237
4,Categorical,5000 - Contr Serv-Trans/Comm/Other,34921,19865,45166,43830,-1336
4,Categorical,6000 - Materials & Supplies,168,10912,380711,62268,-318443
4,Categorical,6400 - Books/Instructional Aids,17181,4000,4000,4000,0
4,Categorical,7000 - Equipment,2424,4950,0,0,0
4,Categorical,8000 - Scholarships & Stipends,1449,0,0,0,0
5,Operating,1000 - Cost Of Fulltime Positions,514880,546120,434906,508619,73713
5,Operating,1198 - Insurance Recoveries,0,-546,-435,-509,-74
5,Operating,1199 - Turnover & Delayed Hiring,0,-9100,0,-63385,-63385
5,Operating,1311 - Overtime,10494,0,0,0,0
5,Operating,1511 - Extra Curricular,10107,13476,13476,13476,0
5,Operating,1861 - Employee Insurance Opt-Out,5070,0,0,0,0
5,Operating,2000 - Employee Benefits,256427,283793,210950,246875,35924
5,Operating,5000 - Contr Serv-Trans/Comm/Other,277,0,0,0,0
5,Operating,6000 - Materials & Supplies,1997,2264,115263,115263,0
5,Operating,6400 - Books/Instructional Aids,0,0,0,0,0
5,Operating,7000 - Equipment,0,0,0,0,0
5,Categorical,1000 - Cost Of Fulltime Positions,680309,728897,880647,945146,64499
5,Categorical,1311 - Overtime,9930,0,0,0,0
5,Categorical,1511 - Extra Curricular,199291,355927,0,0,0
5,Categorical,1611 - Professional Development,109532,0,0,0,0
5,Categorical,2000 - Employee Benefits,655600,457547,432978,512069,79091
5,Categorical,3000 - Contracted Serv-Prof/Tech,249388,378000,505644,30000,-475644
5,Categorical,4000 - Contracted Servs - Property,935,2000,20000,3000,-17000
5,Categorical,5000 - Contr Serv-Trans/Comm/Other,74782,79300,182750,28000,-154750
5,Categorical,6000 - Materials & Supplies,76082,96898,273474,31500,-241974
5,Categorical,6400 - Books/Instructional Aids,638108,198563,111200,11000,-100200
5,Categorical,7000 - Equipment,421636,0,1500,0,-1500
5,Categorical,8000 - Scholarships & Stipends,158401,0,0,0,0
6,Operating,1000 - Cost Of Fulltime Positions,260759,240357,195616,203063,7447
6,Operating,1198 - Insurance Recoveries,0,-240,-196,-203,-7
6,Operating,1199 - Turnover & Delayed Hiring,0,-4700,0,0,0
6,Operating,1511 - Extra Curricular,0,5689,5689,5689,0
6,Operating,1861 - Employee Insurance Opt-Out,4138,0,0,0,0
6,Operating,2000 - Employee Benefits,80337,105312,88176,99815,11640
6,Operating,3000 - Contracted Serv-Prof/Tech,5000,5000,5000,5000,0
6,Operating,4000 - Contracted Servs - Property,490,2152,2152,2152,0
6,Operating,5000 - Contr Serv-Trans/Comm/Other,3740,2623,2623,2623,0
6,Operating,6000 - Materials & Supplies,1452,1452,1452,1452,0
6,Operating,7000 - Equipment,0,0,0,0,0
6,Categorical,1000 - Cost Of Fulltime Positions,3425279,3493960,3328547,3693397,364850
6,Categorical,1211 - Per Diem Substitute Service,44557,100000,52500,45000,-7500
6,Categorical,1311 - Overtime,0,0,0,0,0
6,Categorical,1511 - Extra Curricular,248092,100000,0,0,0
6,Categorical,1611 - Professional Development,127234,0,0,0,0
6,Categorical,2000 - Employee Benefits,1668638,1864928,1715115,2044110,328995
6,Categorical,3000 - Contracted Serv-Prof/Tech,12006246,3786630,4989316,4397755,-591561
6,Categorical,4000 - Contracted Servs - Property,1229132,797926,964509,800000,-164509
6,Categorical,5000 - Contr Serv-Trans/Comm/Other,47250,56517,107179,100090,-7089
6,Categorical,6000 - Materials & Supplies,72146,167401,160375,115004,-45371
6,Categorical,6400 - Books/Instructional Aids,7395296,0,0,0,0
6,Categorical,7000 - Equipment,19145,3000,47780,20000,-27780
6,Categorical,8000 - Scholarships & Stipends,1768,0,0,0,0
6,Categorical,9000 - Other Uses Of Funds,0,0,0,0,0
7,Operating,1000 - Cost Of Fulltime Positions,216329,203773,450883,450883,0
7,Operating,1198 - Insurance Recoveries,0,-204,-204,-204,0
7,Operating,1199 - Turnover & Delayed Hiring,0,-4300,0,0,0
7,Operating,1211 - Per Diem Substitute Service,58,0,0,0,0
7,Operating,1511 - Extra Curricular,11115,17572,35000,35000,0
7,Operating,1611 - Professional Development,0,35860,15000,15000,0
7,Operating,2000 - Employee Benefits,115056,108093,238264,260467,22203
7,Operating,3000 - Contracted Serv-Prof/Tech,0,33225,55000,55000,0
7,Operating,4000 - Contracted Servs - Property,0,2378,25000,25000,0
7,Operating,5000 - Contr Serv-Trans/Comm/Other,11043,20816,68500,68500,0
7,Operating,6000 - Materials & Supplies,5594,30545,51029,51029,0
7,Operating,6400 - Books/Instructional Aids,6920,886,10000,10000,0
7,Operating,7000 - Equipment,3460,10000,10000,10000,0
7,Operating,9000 - Other Uses Of Funds,-7830012,0,0,0,0
7,Categorical,1000 - Cost Of Fulltime Positions,1283627,1463328,1249995,1008108,-241888
7,Categorical,1211 - Per Diem Substitute Service,551,0,25164,25164,0
7,Categorical,1311 - Overtime,8602,0,0,0,0
7,Categorical,1511 - Extra Curricular,4533,0,0,0,0
7,Categorical,1611 - Professional Development,822,0,0,0,0
7,Categorical,2000 - Employee Benefits,613271,823732,668439,597219,-71220
7,Categorical,3000 - Contracted Serv-Prof/Tech,68431,107842,117272,111772,-5500
7,Categorical,4000 - Contracted Servs - Property,3354,0,3500,0,-3500
7,Categorical,5000 - Contr Serv-Trans/Comm/Other,164532,163034,178750,155000,-23750
7,Categorical,6000 - Materials & Supplies,10299,40000,40633,51045,10412
7,Categorical,6400 - Books/Instructional Aids,201,0,0,0,0
7,Categorical,7000 - Equipment,13680,2000,3210,0,-3210
8,Operating,1000 - Cost Of Fulltime Positions,226738,186583,272868,272868,0
8,Operating,1198 - Insurance Recoveries,0,-187,-273,-273,0
8,Operating,1199 - Turnover & Delayed Hiring,0,-3600,0,0,0
8,Operating,1311 - Overtime,1929,0,0,0,0
8,Operating,1611 - Professional Development,0,0,117675,117675,0
8,Operating,2000 - Employee Benefits,103782,88648,156196,174479,18284
8,Operating,3000 - Contracted Serv-Prof/Tech,0,0,0,0,0
8,Operating,5000 - Contr Serv-Trans/Comm/Other,0,0,0,0,0
8,Operating,6000 - Materials & Supplies,0,0,50000,50000,0
8,Operating,6400 - Books/Instructional Aids,0,0,0,0,0
8,Categorical,1000 - Cost Of Fulltime Positions,1158856,0,595115,1202923,607808
8,Categorical,1211 - Per Diem Substitute Service,0,0,1702852,0,-1702852
8,Categorical,1511 - Extra Curricular,0,0,280000,280000,0
8,Categorical,1611 - Professional Development,684,0,446300,94960,-351340
8,Categorical,1861 - Employee Insurance Opt-Out,0,0,0,0,0
8,Categorical,2000 - Employee Benefits,471145,0,823083,682560,-140524
8,Categorical,3000 - Contracted Serv-Prof/Tech,0,0,947845,295000,-652845
8,Categorical,5000 - Contr Serv-Trans/Comm/Other,361,0,65683,55000,-10683
8,Categorical,6000 - Materials & Supplies,1200,0,427776,22771,-405005
8,Categorical,6400 - Books/Instructional Aids,0,0,7935,0,-7935
8,Categorical,7000 - Equipment,0,0,1060700,2500,-1058200
9,Operating,1000 - Cost Of Fulltime Positions,339949,467568,0,0,0
9,Operating,1198 - Insurance Recoveries,0,-468,0,0,0
9,Operating,1199 - Turnover & Delayed Hiring,0,-9700,0,0,0
9,Operating,1311 - Overtime,3113,0,0,0,0
9,Operating,1861 - Employee Insurance Opt-Out,223,0,0,0,0
9,Operating,2000 - Employee Benefits,125628,213231,0,0,0
9,Operating,3000 - Contracted Serv-Prof/Tech,0,0,0,0,0
9,Operating,5000 - Contr Serv-Trans/Comm/Other,363,363,363,363,0
9,Operating,6000 - Materials & Supplies,1007,4333,4333,4333,0
9,Operating,6400 - Books/Instructional Aids,244,0,0,0,0
9,Categorical,1000 - Cost Of Fulltime Positions,5088,0,60358,60358,0
9,Categorical,2000 - Employee Benefits,4026,0,30884,33596,2712
9,Categorical,5000 - Contr Serv-Trans/Comm/Other,0,0,0,0,0
9,Categorical,7000 - Equipment,0,0,0,0,0
10,Operating,1000 - Cost Of Fulltime Positions,337003,302233,362156,362156,0
10,Operating,1198 - Insurance Recoveries,0,-302,-362,-362,0
10,Operating,1199 - Turnover & Delayed Hiring,0,-7800,0,0,0
10,Operating,1311 - Overtime,2075,0,0,0,0
10,Operating,1511 - Extra Curricular,97979,76383,76383,76383,0
10,Operating,2000 - Employee Benefits,168947,173685,187234,207802,20568
10,Operating,3000 - Contracted Serv-Prof/Tech,0,0,0,0,0
10,Operating,4000 - Contracted Servs - Property,0,6000,6000,6000,0
10,Operating,5000 - Contr Serv-Trans/Comm/Other,3076,504,503,503,0
10,Operating,6000 - Materials & Supplies,-2486,2500,2500,2500,0
10,Operating,6400 - Books/Instructional Aids,16980,16980,16980,16980,0
10,Operating,7000 - Equipment,0,0,0,0,0
